datetime,year,month,day,hour,day of week,total,place,angbutter,plain bread,jam,croissant,tiramisu croissant,cacao deep,pain au chocolat,almond croissant,croque monsieur,mad garlic,gateau chocolat,pandoro,cheese cake,orange pound,wiener,tiramisu,merinque cookies,americano,caffe latte,milk tea,lemon ade,vanila latte,berry ade,food items,drinks
2019-08-11 11:37,2019,08,11,11,Sun,15800,,1,,,,,,,,,,,1,,,,,,,,,,1,,,
2019-08-11 11:40,2019,08,11,11,Sun,38900,,3,,,2,1,,2,1,,,,,,,,,,,,,,,,,
2019-08-11 11:46,2019,08,11,11,Sun,19600,,2,1,,,,,,1,,,,,,,,,,,,,,,,,
2019-08-11 11:50,2019,08,11,11,Sun,15300,,1,1,1,,,,1,,,,,,,,,,,,,,,,,,
2019-08-11 11:58,2019,08,11,11,Sun,27900,,3,1,,,,,1,,,,,,,1,,,,,,,,,,,
2019-08-11 12:58,2019,08,11,12,Sun,15800,,1,,,,,,,,,,,1,,,,,,,1,,,,,,
2019-08-11 13:14,2019,08,11,13,Sun,19300,,1,,,,,,1,,,,,1,,,,,,,,,,,1,,
2019-08-11 13:21,2019,08,11,13,Sun,23100,,2,,,,,,,,,,,1,,,1,1,,,,,,,,,
2019-08-11 13:27,2019,08,11,13,Sun,17300,,1,,,,,,1,,,,,,,,1,,,,1,,,,,,
2019-08-12 11:05,2019,08,12,11,Mon,28400,,2,,,1,,,2,,,,1,,,,1,,,,,,,,,,
2019-08-12 11:08,2019,08,12,11,Mon,20800,,1,,,1,1,,,,,,,,,,,,,,,,,,,,
2019-08-12 11:48,2019,08,12,11,Mon,16300,,1,1,,1,,,,,,,,,,,1,,,,,,,,,,
2019-08-12 12:39,2019,08,12,12,Mon,24300,?? 3?,1,2,,3,,,,,,,,,,,,,,,,,,,,,
2019-08-12 12:41,2019,08,12,12,Mon,15800,?? 3?,1,,,,,,,,,,,1,,1,,,,,,,,,,,
2019-08-12 12:48,2019,08,12,12,Mon,14800,?? 1?,1,,,,,,1,,,,,,,,,,,,1,,,,,,
2019-08-12 12:53,2019,08,12,12,Mon,16300,?? 1?,1,,,,,,,1,,,,,,,2,,,,,,,,,,
2019-08-12 13:27,2019,08,12,13,Mon,18300,?? 2?,1,1,,,,,1,1,,,,,,,,,,,,,,,,,
2019-08-12 13:56,2019,08,12,13,Mon,19100,???,2,,,1,,,,,,,,,,,,,,1,,,,,,,
2019-08-12 14:08,2019,08,12,14,Mon,32100,?? 1?,1,,,,,,,,,,1,1,,,,1,,2,,,,1,,,
2019-08-12 15:01,2019,08,12,15,Mon,26000,???,5,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-14 11:03,2019,08,14,11,Wed,41200,???,4,1,1,2,,,1,,,,,1,,,,,,,,,,,,,
2019-08-14 11:03,2019,08,14,11,Wed,17800,??,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,
2019-08-14 11:04,2019,08,14,11,Wed,18300,?? 3?,1,,,,,,,1,,,,1,,,1,,,,,,,,,,
2019-08-14 11:07,2019,08,14,11,Wed,17300,??,1,,,1,,,,1,,,,,,,1,,,,,,,,,,
2019-08-14 11:16,2019,08,14,11,Wed,65600,???,6,1,,,1,,1,,,,1,2,,,,,,,,,,,,,
2019-08-14 11:22,2019,08,14,11,Wed,29000,??,,,,3,,,1,1,,,,,,,,,,1,,,,1,,,
2019-08-14 11:25,2019,08,14,11,Wed,27300,?? 1?,1,1,1,1,,,1,,,,,,,,,,,1,,,1,,,,
2019-08-14 11:31,2019,08,14,11,Wed,22300,???,1,1,,1,,1,,1,,,,,,,,,,,,,,,,,
2019-08-14 11:41,2019,08,14,11,Wed,14300,??,1,,,1,,,,,,,,,,,,,,1,,,,,,,
2019-08-14 12:15,2019,08,14,12,Wed,16400,?? 3?,3,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-15 11:03,2019,08,15,11,Thur,24100,?? 3?,2,1,,,1,,,,,,,,,,,,,,1,,,,,,
2019-08-15 11:06,2019,08,15,11,Thur,17300,???,1,1,,,1,,,,,,,,,,1,,,,,,,,,,
2019-08-15 11:15,2019,08,15,11,Thur,16100,????,2,,,1,,,,,,,,,,,,,,,,,,,,,
2019-08-15 11:23,2019,08,15,11,Thur,22100,???,2,1,,1,,,,,,,,,,,,,,,,,,,,,
2019-08-15 11:49,2019,08,15,11,Thur,15100,???,1,,,,,,,,,,1,,,1,,,,,,,,,,,
2019-08-15 11:50,2019,08,15,11,Thur,58000,???,,,,16,,,,,,,,,,,,,,,,,,,,,
2019-08-15 11:53,2019,08,15,11,Thur,15000,?? 2?,,,,,,,,,,,,,,1,,,,1,,,,1,,,
2019-08-15 12:00,2019,08,15,12,Thur,18900,?? 1?,2,,,,,,1,,,,1,,,,,,,,,,,,,,
2019-08-15 12:18,2019,08,15,12,Thur,16400,??,3,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-16 11:05,2019,08,16,11,Fri,14800,?? 2?,1,,,1,,,,,,,,1,,,,,,,,,,,,,
2019-08-16 11:54,2019,08,16,11,Fri,17800,???,1,,,,1,1,,,,,,,,,1,,,,,,,,,,
2019-08-16 11:54,2019,08,16,11,Fri,15100,???,1,,,,,,1,,,,,,,,,,,,,,,,,,
2019-08-16 12:07,2019,08,16,12,Fri,14100,??,2,,,,,,,,,,,,,,1,,,,,,,,,,
2019-08-16 12:49,2019,08,16,12,Fri,18300,????,1,1,,,,,,,,,,,,,1,,,,,,,,1,,
2019-08-16 13:27,2019,08,16,13,Fri,15800,??,1,,,,,,,1,,,,,,1,,,,,,,,,,,
2019-08-17 11:01,2019,08,17,11,Sat,20100,??,2,1,1,,,,,,,,,,,,,,,,,,,,,,
2019-08-17 11:03,2019,08,17,11,Sat,18300,???,1,,,1,,,1,,,,,,,,,,,,1,,,,,,
2019-08-17 11:17,2019,08,17,11,Sat,24100,???,2,,,,,1,,,,,,,,,,,1,,,,,,,,
2019-08-17 11:30,2019,08,17,11,Sat,24300,??,1,,,,1,,,,,,,1,,1,,,,1,,,,,,,
2019-08-17 12:29,2019,08,17,12,Sat,14800,??,1,1,,,1,,,,,,,,,,,,,,,,,,,,
2019-08-17 12:40,2019,08,17,12,Sat,18800,?? 3?,1,,,,,,1,,,,,,,,,,,1,,,,1,,,
2019-08-17 12:57,2019,08,17,12,Sat,29600,??,2,1,2,1,,,1,1,,,,,,,,,,,,,,,,,
2019-08-17 13:02,2019,08,17,13,Sat,19800,???,1,1,1,1,,,,,,,,1,,,,,,,,,,,,,
2019-08-17 13:19,2019,08,17,13,Sat,20300,??,1,1,1,,1,,,,,,,,,,,,,1,,,,,,,
2019-08-17 13:38,2019,08,17,13,Sat,32600,?? 1?,2,1,1,,2,,1,,,,,,,,,,,,,,,,,,
2019-08-17 14:07,2019,08,17,14,Sat,19000,?? 1?,,,,,1,,,,,,,,,1,,,2,,,,,,,,
2019-08-18 11:01,2019,08,18,11,Sun,17300,?? 2?,1,,,2,,,1,,,,,,,,,,,,,,,,,,
2019-08-18 11:06,2019,08,18,11,Sun,36900,?? 2?,3,,,2,,,,1,,,,2,,,,,,,,,,,,,
2019-08-18 11:09,2019,08,18,11,Sun,26600,????,2,,,,1,,1,,,,,,,1,1,,,,,,,,,,
2019-08-18 11:09,2019,08,18,11,Sun,22800,?? 1?,1,,,1,,,1,1,,,,1,,,,,,,,,,,,,
2019-08-18 11:23,2019,08,18,11,Sun,17800,?? 3?,1,,,,,,,,,,,,,1,1,,,1,,,,,,,
2019-08-18 11:27,2019,08,18,11,Sun,14100,??,2,,,,,,,,,,,,,,1,,,,,,,,,,
2019-08-18 12:04,2019,08,18,12,Sun,20000,???,,,,,1,,,1,,,,1,,1,,,,,,,,,,,
2019-08-18 12:22,2019,08,18,12,Sun,15000,?? 2?,,1,1,,,,1,,,,,1,,,,,,,,,,,,,
2019-08-18 12:24,2019,08,18,12,Sun,16000,???,,,,1,,,1,1,,,,,,,1,,,,,,,,,,
2019-08-18 12:50,2019,08,18,12,Sun,23800,??,1,,,,1,,1,,,,,1,,1,,,,,,,,,,,
2019-08-18 13:06,2019,08,18,13,Sun,14300,??,1,,,1,,1,,,,,,,,,,,,,,,,,,,
2019-08-18 13:29,2019,08,18,13,Sun,14800,?? 2?,1,,,1,,,,,,,,1,,,,,,,,,,,,,
2019-08-18 13:30,2019,08,18,13,Sun,36100,?? 3?,2,,,2,,,,,,,,,,,,,,1,,,,3,,,
2019-08-18 14:39,2019,08,18,14,Sun,23000,?? 3?,,1,,,1,1,,,,,,,,1,,,,,1,,,,,,
2019-08-18 12:40,2019,08,18,12,Sun,16300,????,1,,,,,1,,,,,,,,,,,,,1,,,,,,
2019-08-19 11:29,2019,08,19,11,Mon,22800,??,1,,,1,,,,1,,,,,,,,,,2,,,,,,,
2019-08-19 11:59,2019,08,19,11,Mon,16800,???,1,1,,,,,,,,,,,,,1,,1,,,,,,,,
2019-08-19 12:08,2019,08,19,12,Mon,21300,????,1,,,,,,,1,,,,1,,1,,,,,,,,,,,
2019-08-19 12:10,2019,08,19,12,Mon,19300,?? 2?,1,1,,,,,,,,,,1,,1,,,,,,,,,,,
2019-08-19 12:21,2019,08,19,12,Mon,15800,?? 2?,1,1,1,,,1,,,,,,1,,1,,,,,,,,,,,
2019-08-19 12:34,2019,08,19,12,Mon,23600,?? 3?,1,1,1,,,,1,,,,1,,,,,,,,1,,,,,,
2019-08-19 13:06,2019,08,19,13,Mon,19300,??,1,1,,,2,,,,,,,,,,,,,,,,,,,,
2019-08-19 13:24,2019,08,19,13,Mon,14800,?? 1?,1,,,,,1,,,,,,,,,,,,1,,,,,,,
2019-08-19 13:53,2019,08,19,13,Mon,24300,?? 1?,1,,,,1,,,,,,,1,,,,,,1,,1,,,,,
2019-08-19 14:16,2019,08,19,14,Mon,23800,???,1,,,,1,,1,,,,,1,,1,,,,,,,,,,,
2019-08-19 14:20,2019,08,19,14,Mon,15300,?? 3?,1,,,,1,,,,,,,,,,,,,1,,,,,,,
2019-08-19 15:14,2019,08,19,15,Mon,15300,?? 3?,,1,1,,,,,1,,,1,,,,,,,,,,,,,,
2019-08-19 15:27,2019,08,19,15,Mon,21600,????,2,,,,2,,,,,,,,,,,,,,,,,,,,
2019-08-19 15:30,2019,08,19,15,Mon,18800,???,1,,,1,,,,,,,,,,1,,,1,,,,,,,,
2019-08-21 11:02,2019,08,21,11,Wed,19900,?? 3?,3,,,1,,,,,,,,,,,,,,,,,,,,,
2019-08-21 11:04,2019,08,21,11,Wed,18800,???,1,,,1,,,,,,,,1,,,,,,1,,,,,,,
2019-08-21 11:07,2019,08,21,11,Wed,15300,???,1,,,,,,1,,,,,,,,2,,,,,,,,,,
2019-08-21 11:28,2019,08,21,11,Wed,54000,????,5,3,,1,,,,,,,,,,,,,,,,,,,,,
2019-08-21 12:13,2019,08,21,12,Wed,18300,?? 2?,1,,,,1,,,,,,,,,1,1,,,,,,,,,,
2019-08-21 12:19,2019,08,21,12,Wed,16100,?? 3?,2,,,,,,,,,,,1,,,,,,,,,,,,,
2019-08-21 12:29,2019,08,21,12,Wed,19300,?? 1?,1,,,,,,1,,,,,1,,,,,,,,,1,,,,
2019-08-21 12:51,2019,08,21,12,Wed,17500,?? 3?,,1,,1,,,,,,,,,,,,,1,,1,,,,,,
2019-08-21 13:01,2019,08,21,13,Wed,15800,???,1,,,,,,,,,,,,,,2,,,1,,,,,,,
2019-08-21 13:15,2019,08,21,13,Wed,17000,?? 2?,,,,2,1,,1,,,,,,,,,,,,,,,,,,
2019-08-21 13:26,2019,08,21,13,Wed,15600,???,1,,,,,,,,,,1,,,,1,,,,,,1,,,,
2019-08-21 13:43,2019,08,21,13,Wed,21100,????,2,,,,,,,,,,,,,,,,,1,,1,,,,,
2019-08-21 14:11,2019,08,21,14,Wed,25000,?? 2?,,1,,2,,,1,1,,,,,,1,,,,,,,,,,,
2019-08-21 14:38,2019,08,21,14,Wed,23000,??,,1,,,,,,1,,,,,,1,,,1,,,,,,1,,
2019-08-22 11:48,2019,08,22,11,Thur,14800,?? 3?,1,,,1,,,,,,,,,,,,,,,1,,,,,,
2019-08-22 12:08,2019,08,22,12,Thur,23300,?? 2?,1,,,1,1,1,,1,,,,,,,,,,,,,,,,,
2019-08-22 12:12,2019,08,22,12,Thur,15800,?? 2?,1,,,,1,,,,,,,1,,,,,,,,,,,,,
2019-08-22 12:55,2019,08,22,12,Thur,16400,???,3,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-22 13:07,2019,08,22,13,Thur,26600,?? 3?,2,,,1,,,2,,,,,,,1,,,,,,,,,,,
2019-08-22 13:49,2019,08,22,13,Thur,23400,?? 1?,3,,,,,,2,,,,,,,,,,,,,,,,,,
2019-08-22 14:17,2019,08,22,14,Thur,20600,?? 2?,2,,,,,,,,,,,1,,,,,,,,,,,1,,
2019-08-22 14:35,2019,08,22,14,Thur,15800,?? 1?,1,,,,1,,,,,,,,,,,,,,1,,,,,,
2019-08-22 15:24,2019,08,22,15,Thur,26000,??,,,,1,1,,,,,,,1,,1,1,,,,,,,,,,
2019-08-23 11:28,2019,08,23,11,Fri,42200,??,4,3,,3,,,,,,,,,,,,,,,,,,,,,
2019-08-23 11:53,2019,08,23,11,Fri,57700,???,9,,,,,,1,,,,,1,,1,,,,,,,,,,,
2019-08-23 12:42,2019,08,23,12,Fri,14100,?? 2?,1,,,1,,,,,,,1,,,,,,,,,,,,,,
2019-08-23 12:47,2019,08,23,12,Fri,19800,?? 2?,1,,,,,,,1,,,,,,1,,,,1,,,,,,,
2019-08-23 15:32,2019,08,23,15,Fri,22000,?? 3?,,,,1,,1,1,,,,,,,,,,,,,1,,1,,,
2019-08-24 11:06,2019,08,24,11,Sat,16000,?? 1?,,,,2,,,2,,,,,,,,,,,,,,,,,,
2019-08-24 11:09,2019,08,24,11,Sat,20100,?? 1?,1,,,,,,,,,,1,,,1,2,,,,,,,,,,
2019-08-24 11:13,2019,08,24,11,Sat,25600,?? 2?,1,1,,,1,,,,,,1,,,,1,,,,,,,,1,,
2019-08-24 11:14,2019,08,24,11,Sat,23100,??,2,1,,1,1,,,,,,,,,,,,,,,,,,,,
2019-08-24 11:14,2019,08,24,11,Sat,17300,?? 3?,1,1,,1,,,1,,,,,,,,,,,,,,,,,,
2019-08-24 11:18,2019,08,24,11,Sat,24900,?? 3?,3,,,1,,,,,,,,,,,2,,,,,,,,,,
2019-08-24 11:19,2019,08,24,11,Sat,17300,???,1,,,3,,,,,,,,,,,,,,,,,,,,,
2019-08-24 11:42,2019,08,24,11,Sat,14300,?? 1?,1,,,1,,,,,,,,,,,,,,1,,,,,,,
2019-08-24 11:51,2019,08,24,11,Sat,15600,?? 3?,2,,,,,1,,,,,,,,,,,,,,,,,,,
2019-08-24 11:55,2019,08,24,11,Sat,20800,??,,1,,2,,,,,,,1,,,,,,,,1,,,,,,
2019-08-24 12:28,2019,08,24,12,Sat,15800,???,1,,,,,,,,,,,1,,1,,,,,,,,,,,
2019-08-24 12:56,2019,08,24,12,Sat,23300,????,1,2,,,,1,,1,,,,,,,,,,,,,,,,,
2019-08-24 13:07,2019,08,24,13,Sat,14800,?? 3?,1,1,,,,,,,,,,,,,,,,,1,,,,,,
2019-08-24 14:13,2019,08,24,14,Sat,15300,?? 2?,1,,,,,,,1,,,,,,,,,1,,,,,,,,
2019-08-25 11:02,2019,08,25,11,Sun,16400,?? 2?,3,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-25 11:04,2019,08,25,11,Sun,15300,???,1,,,,1,,,,,,,,,,,,,1,,,,,,,
2019-08-25 11:06,2019,08,25,11,Sun,17300,??,1,,,,,,1,1,,,,,,,1,,,,,,,,,,
2019-08-25 11:18,2019,08,25,11,Sun,15300,??,1,1,,,,,,,,,,,,,2,,,,,,,,,,
2019-08-25 11:53,2019,08,25,11,Sun,15300,???,1,1,1,1,,,,,,,,,,,,,,,,,,,,,
2019-08-25 12:02,2019,08,25,12,Sun,15800,???,1,,,,1,,,,,,,1,,,,,,,,,,,,,
2019-08-25 12:05,2019,08,25,12,Sun,22100,?? 1?,2,,,,,,3,,,,,,,,,,,,,,,,,,
2019-08-25 12:05,2019,08,25,12,Sun,14100,?? 2?,2,,,,,,,,,,,,,,1,,,,,,,,,,
2019-08-25 12:23,2019,08,25,12,Sun,25300,?? 3?,1,,,1,,,1,,,,,,,,1,,,,1,,,1,,,
2019-08-25 12:43,2019,08,25,12,Sun,17400,????,3,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-25 12:48,2019,08,25,12,Sun,15100,???,1,,,,1,,,,,,1,,,,,,,,,,,,,,
2019-08-25 13:13,2019,08,25,13,Sun,15600,???,2,,,,,1,,,,,,,,,,,,,,,,,,,
2019-08-26 11:16,2019,08,26,11,Mon,17800,?? 2?,1,,,,,,,,,,,1,,,1,,,1,,,,,,,
2019-08-26 11:17,2019,08,26,11,Mon,19900,??,3,1,,,,,,,,,,,,,,,,,,,,,,,
2019-08-26 11:30,2019,08,26,11,Mon,18000,??,,,,1,,1,1,,,,,,,,2,,,,,,,,,,
2019-08-26 11:49,2019,08,26,11,Mon,15500,??,,,,,2,,,,,,,1,,,,,,,,,,,,,
2019-08-26 12:05,2019,08,26,12,Mon,14800,??,1,,,1,1,,,,,,,,,,,,,,,,,,,,
2019-08-26 14:25,2019,08,26,14,Mon,15300,?? 2?,1,,,,,1,,,,,,1,,,,,,,,,,,,,
2019-08-26 15:48,2019,08,26,15,Mon,21600,????,2,,,,2,,,,,,,,,,,,,,,,,,,,
2019-08-26 16:06,2019,08,26,16,Mon,14000,?? 2?,,,,,,2,,,,,,,,,,,,1,,,,,,,
2019-08-26 16:11,2019,08,26,16,Mon,22800,?? 3?,1,,,,1,,,1,,,,,,1,1,,,,,,,,,,
2019-08-28 11:19,2019,08,28,11,Wed,16300,???,1,1,,1,,,,,,,,,,,1,,,,,,,,,,
2019-08-28 11:30,2019,08,28,11,Wed,34100,?? 3?,2,,,,2,,,,,,,,,,,,,,,3,,,,,
2019-08-28 12:20,2019,08,28,12,Wed,30400,???,3,,,2,,,2,,,,,,,,,,,,,,,,,,
2019-08-28 12:24,2019,08,28,12,Wed,18000,?? 3?,,,,,1,,,,,,,1,,,1,,,,,1,,,,,
2019-08-28 12:46,2019,08,28,12,Wed,18600,?? 1?,2,,,2,,,,,,,,,,,,,,,,,,,,,
2019-08-28 13:42,2019,08,28,13,Wed,14800,???,1,,,,,,1,,,,,1,,,,,,,,,,,,,
2019-08-28 13:57,2019,08,28,13,Wed,33400,?? 2?,3,,,,,,,1,,,,,,,,,,2,1,,,,,,
2019-08-28 14:05,2019,08,28,14,Wed,19300,?? 3?,1,1,,,,,,,,,,1,,,,,,,1,,,,,,
2019-08-29 11:04,2019,08,29,11,Thur,22300,???,1,2,,,,,1,,,,,,,,2,,,,,,,,,,
2019-08-29 12:25,2019,08,29,12,Thur,18300,?? 3?,1,,,2,,,,,,,,,,,,,,,,1,,,,,
2019-08-29 12:35,2019,08,29,12,Thur,16100,??,2,,,,,,,1,,,,,,,,,,,,,,,,,
2019-08-29 13:12,2019,08,29,13,Thur,24000,?? 1?,,,,,,,,,,,,,,,,,,1,,,,2,2,,
2019-08-29 13:28,2019,08,29,13,Thur,53800,?? 1?,6,2,,1,,,,1,,,,,,,,,,2,,,,,,,
2019-08-29 14:01,2019,08,29,14,Thur,30800,?? 1?,6,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-29 14:31,2019,08,29,14,Thur,15500,????,,,,1,,,,,,,,,,1,,,,,1,,,,,,
2019-08-29 15:08,2019,08,29,15,Thur,15000,?? 1?,,,,1,,,,,,,,,,,2,,,,,,,1,,,
2019-08-29 16:15,2019,08,29,16,Thur,19000,?? 2?,,1,1,,,,1,,,,,,,1,,,1,,,,,,,,
2019-08-29 16:45,2019,08,29,16,Thur,24300,?? 2?,1,,,,1,1,,1,,,,1,,,,,,,,,,,,,
2019-08-29 16:46,2019,08,29,16,Thur,15100,??,1,,,,,,,,,,1,1,,,,,,,,,,,,,
2019-08-30 11:10,2019,08,30,11,Fri,16400,????,3,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 11:16,2019,08,30,11,Fri,14800,??,1,1,,,,,,,,,,,,,,,,,,,,1,,,
2019-08-30 11:18,2019,08,30,11,Fri,39300,?? 1?,6,,,,,,,,,,,,,1,,,,1,,,,,,,
2019-08-30 11:36,2019,08,30,11,Fri,20600,?? 2?,2,,,,,,,,,,,,,2,,,,,,,,,,,
2019-08-30 13:10,2019,08,30,13,Fri,14300,?? 1?,1,,,1,,,,,,,,,,,,,,1,,,,,,,
2019-08-30 14:13,2019,08,30,14,Fri,16000,??,,,,1,,,1,,,,,1,,,1,,,,,,,,,,
2019-08-30 14:30,2019,08,30,14,Fri,21200,??,4,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 15:00,2019,08,30,15,Fri,23100,?? 1?,2,,,,,,2,,,,,,,1,,,,,,,,,,,
2019-08-30 15:05,2019,08,30,15,Fri,28800,??,1,1,1,,,,1,,,,,,,,,,,,,,,1,,,
2019-08-30 15:25,2019,08,30,15,Fri,28300,?? 1?,1,,,,,,,,,,,,,,,,,2,2,,1,,,,
2019-08-30 15:39,2019,08,30,15,Fri,15500,??,,,,,2,,,1,,,,,,,,,,,,,,,,,
2019-08-30 16:18,2019,08,30,16,Fri,18800,??,1,1,,,1,,,,,,,,,,,,,1,,,,,,,
2019-08-31 11:15,2019,08,31,11,Sat,18600,?? 2?,1,,,,1,,1,,,,1,,,,,,,,,,,,,,
2019-08-31 11:20,2019,08,31,11,Sat,16300,???,1,,,1,,,1,,,,,,,,1,,,,,,,,,,
2019-08-31 11:37,2019,08,31,11,Sat,14800,?? 3?,1,1,,,1,,,,,,,,,,,,,,,,,,,,
2019-08-31 12:31,2019,08,31,12,Sat,16300,???,1,,,1,,,1,,,,,,,,1,,,,,,,,,,
2019-08-31 12:34,2019,08,31,12,Sat,14800,?? 1?,1,,,,1,,1,,,,,,,,,,,,,,,,,,
2019-08-31 13:16,2019,08,31,13,Sat,16000,??,,4,,,,,,,,,,,,,,,,,,,,,,,
2019-08-31 14:50,2019,08,31,14,Sat,16100,?? 3?,2,,,,,,,,,,,,,,,,,,,1,,,,,
2019-08-31 15:27,2019,08,31,15,Sat,14100,???,2,,,,,,,,,,,,,,,,,,1,,,,,,
2019-09-01 11:05,2019,09,01,11,Sun,23300,?? 2?,1,,,,,1,1,1,,,,1,,,,,,,,,,,,,
2019-09-01 11:22,2019,09,01,11,Sun,14800,??,1,,,,,,1,,,,,,,1,,,,,,,,,,,
2019-09-01 11:40,2019,09,01,11,Sun,22100,?? 2?,2,1,,1,,,1,,,,,,,,,,,,,,,,,,
2019-09-01 12:04,2019,09,01,12,Sun,19600,?? 3?,2,,,,,,1,,,,,,,,,,,,1,,,,,,
2019-09-01 12:07,2019,09,01,12,Sun,16600,???,2,1,1,,,,,,,,,,,,,,,,,,,,,,
2019-09-01 12:25,2019,09,01,12,Sun,22900,?? 1?,2,1,,,,1,,,,,1,,,,,,,,,,,,,,
2019-09-01 12:39,2019,09,01,12,Sun,28300,?? 3?,1,1,,,,1,1,,,,,,,2,,,,,,,,,,,
2019-09-01 13:56,2019,09,01,13,Sun,14800,???,,,,,1,,,,,,1,,,1,,,,,,,,,,,
2019-09-01 14:05,2019,09,01,14,Sun,33100,???,1,,,1,,1,2,,,,1,,,,,,,2,,,,,,,
2019-09-01 14:35,2019,09,01,14,Sun,14800,?? 3?,1,,,1,,,,,,,,1,,,,,,,,,,,,,
2019-09-01 14:43,2019,09,01,14,Sun,15800,?? 2?,1,,,,,,,1,,,,,,,,,,,,,,1,,,
2019-09-01 15:04,2019,09,01,15,Sun,16100,???,2,,,,,,,,,,,,,1,,,,,,,,,,,
2019-09-02 12:12,2019,09,02,12,Mon,31400,???,3,,,1,,,,,,,,1,,1,1,,,,,,,,,,
2019-09-02 14:17,2019,09,02,14,Mon,20300,?? 3?,1,,,,1,,,,,,,,,,,,,,,,,1,1,,
2019-09-02 14:30,2019,09,02,14,Mon,24300,??,1,,,,,1,,2,,,,1,,,,,,,,,,,,,
2019-09-02 15:13,2019,09,02,15,Mon,23500,??,,,,1,2,,,1,,,,2,,,1,,,,,,,1,,,
2019-09-02 15:16,2019,09,02,15,Mon,18300,?? 1?,1,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-02 15:24,2019,09,02,15,Mon,15000,?? 3?,,,,,,1,,1,,,,1,,,,,,,,,,,,,
2019-09-04 11:49,2019,09,04,11,Wed,23000,?? 3?,,,,,1,,1,,,,,,,1,,,,1,1,,,,,,
2019-09-04 12:04,2019,09,04,12,Wed,14800,?? 1?,1,,,,,1,,,,,,,,,,,,1,,,,,,,
2019-09-04 12:06,2019,09,04,12,Wed,18600,?? 2?,1,,,1,1,,,,,,1,,,,,,,,,,,,,,
2019-09-04 12:31,2019,09,04,12,Wed,18600,?? 3?,1,,,1,,,,,,,1,,,,,,,,,1,,,,,
2019-09-04 12:58,2019,09,04,12,Wed,17000,??,,1,,1,,,1,,,,,1,,,,,,,,,,,,,
2019-09-04 13:19,2019,09,04,13,Wed,19300,?? 1?,1,,,1,,,,,,,,,,,2,,1,,,,,,,,
2019-09-04 13:31,2019,09,04,13,Wed,15300,?? 2?,1,,,,1,,,,,,,,,,,,,1,,,,,,,
2019-09-04 13:42,2019,09,04,13,Wed,27700,???,3,,,,,1,1,,,,1,,,,,,,,,,,,,,
2019-09-04 13:53,2019,09,04,13,Wed,22800,?? 3?,1,1,1,1,,1,1,,,,,,,,,,,,,,,,,,
2019-09-04 14:52,2019,09,04,14,Wed,25600,?? 2?,,,,2,1,,,,,,2,,,1,,,,,,,,,,,
2019-09-04 14:54,2019,09,04,14,Wed,14800,?? 2?,1,1,,,1,,,,,,,,,,,,,,,,,,,,
2019-09-04 15:26,2019,09,04,15,Wed,41100,???,2,2,2,,,,2,,,,,,,,,,,2,,1,,,,,
2019-09-04 16:28,2019,09,04,16,Wed,18600,??,2,,,2,,,,,,,,,,,,,,,,,,,,,
2019-09-05 11:15,2019,09,05,11,Thur,27700,??,4,,,,,1,,,,,,,,,1,,,,,,,,,,
2019-09-05 11:27,2019,09,05,11,Thur,21800,?? 1?,1,2,,1,,,,,,,,,,1,,,,,,,,,,,
2019-09-05 11:47,2019,09,05,11,Thur,15100,???,2,1,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05 12:12,2019,09,05,12,Thur,19600,?? 2?,1,,,,,,,,,,1,,,1,,,,,,,,1,,,
2019-09-05 12:21,2019,09,05,12,Thur,16400,??,3,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05 12:24,2019,09,05,12,Thur,17600,???,2,,,,,,1,,,,,,,,1,,,,,,,,,,
2019-09-05 13:30,2019,09,05,13,Thur,15600,???,2,,,,,,,,,,,,,,,,,1,,,,,,,
2019-09-05 13:49,2019,09,05,13,Thur,20900,????,2,,,,1,,,,,,1,,,,,,,,,,,,,,
2019-09-05 14:30,2019,09,05,14,Thur,29200,????,4,1,,,,,1,,,,,,,,,,,,,,,,,,
2019-09-05 14:46,2019,09,05,14,Thur,18800,??,1,1,,,1,1,,,,,,,,,,,,,,,,,,,
2019-09-05 15:39,2019,09,05,15,Thur,16100,???,2,,,,,,,,,,,,,,,,,,,1,,,,,
2019-09-05 15:46,2019,09,05,15,Thur,14800,?? 2?,1,,,,1,,1,,,,,,,,,,,,,,,,,,
2019-09-05 15:50,2019,09,05,15,Thur,14100,???,2,,,,,,,,,,,,,,1,,,,,,,,,,
2019-09-06 11:14,2019,09,06,11,Fri,16300,???,1,,,2,,,,,,,,,,,1,,,,,,,,,,
2019-09-06 11:30,2019,09,06,11,Fri,14800,?? 2?,1,,,,1,,1,,,,,,,,,,,,,,,,,,
